application_id,user_id,application_start_date,user_type,employment_status,credit_score_band,device_type,loan_amount_requested,step_reached,application_completed,loan_approved,time_on_application_mins
APP-00307,USR-01730,2024-03-25,new_user,employed,excellent,mobile,48000,7,yes,yes,13
APP-00308,USR-01377,2023-09-23,abandoned_restart,self-employed,excellent,mobile,44000,5,no,,41
APP-00309,USR-01559,2023-07-29,abandoned_restart,employed,excellent,mobile,17000,5,no,,3
APP-00310,USR-00386,2023-04-28,new_user,employed,excellent,mobile,38000,5,no,,47
APP-00311,USR-00437,2024-01-12,new_user,unemployed,excellent,mobile,9000,7,yes,yes,22
APP-00312,USR-00945,2024-06-23,new_user,employed,poor,desktop,10000,4,no,,46
APP-00313,USR-00606,2023-03-25,new_user,self-employed,fair,mobile,20000,3,no,,10
APP-00314,USR-00021,2024-03-29,abandoned_restart,employed,good,mobile,14000,5,no,,6
APP-00315,USR-01840,2024-05-28,rejected_reapply,employed,excellent,mobile,14000,5,no,,4
APP-00316,USR-01691,2024-01-22,new_user,employed,good,mobile,26000,5,no,,12
APP-00317,USR-00766,2023-12-16,abandoned_restart,self-employed,good,desktop,29000,5,no,,51
APP-00318,USR-01422,2023-10-23,rejected_reapply,employed,poor,desktop,49000,4,no,,46
APP-00319,USR-00649,2023-09-15,rejected_reapply,employed,fair,tablet,27000,7,yes,no,18
APP-00320,USR-00200,2023-03-22,new_user,self-employed,good,tablet,25000,1,no,,6
APP-00321,USR-01058,2023-09-25,second_loan,self-employed,fair,mobile,16000,1,no,,1
APP-00322,USR-00565,2024-02-23,new_user,student,fair,mobile,36000,4,no,,67
APP-00323,USR-00290,2023-08-23,new_user,employed,fair,desktop,34000,5,no,,20
APP-00324,USR-00247,2023-11-07,new_user,employed,fair,tablet,16000,5,no,,45
APP-00325,USR-00473,2023-12-23,new_user,student,good,desktop,33000,7,yes,yes,10
APP-00326,USR-00858,2023-08-01,new_user,self-employed,fair,desktop,3000,5,no,,9
APP-00327,USR-00385,2023-02-18,new_user,employed,good,desktop,23000,7,yes,yes,30
APP-00328,USR-00148,2023-05-07,new_user,employed,poor,mobile,11000,1,no,,3
APP-00329,USR-00135,2023-08-11,rejected_reapply,self-employed,excellent,mobile,48000,2,no,,29
APP-00330,USR-00369,2023-10-06,rejected_reapply,employed,fair,desktop,18000,5,no,,38
APP-00331,USR-01638,2024-02-12,new_user,self-employed,good,desktop,47000,1,no,,1
APP-00332,USR-00408,2024-05-19,rejected_reapply,employed,good,mobile,41000,3,no,,25
APP-00333,USR-01341,2023-10-21,rejected_reapply,employed,fair,mobile,44000,1,no,,3
APP-00334,USR-00053,2023-10-04,abandoned_restart,self-employed,excellent,mobile,29000,1,no,,7
APP-00335,USR-00434,2024-03-13,new_user,employed,good,mobile,50000,5,no,,33
APP-00336,USR-00471,2023-04-17,abandoned_restart,employed,good,tablet,5000,5,no,,38
APP-00337,USR-00795,2024-02-24,rejected_reapply,employed,fair,mobile,24000,2,no,,29
APP-00338,USR-00120,2024-03-04,abandoned_restart,employed,excellent,mobile,29000,5,no,,38
APP-00339,USR-01512,2024-01-10,new_user,self-employed,good,mobile,29000,1,no,,5
APP-00340,USR-00120,2023-03-14,new_user,self-employed,fair,desktop,26000,1,no,,1
APP-00341,USR-00105,2023-01-30,abandoned_restart,self-employed,fair,mobile,40000,7,yes,no,24
APP-00342,USR-01866,2023-07-07,new_user,employed,excellent,mobile,3000,5,no,,60
APP-00343,USR-00582,2023-12-30,new_user,employed,good,mobile,2000,7,yes,no,26
APP-00344,USR-01299,2024-03-26,new_user,employed,good,mobile,25000,5,no,,40
APP-00345,USR-00840,2023-07-14,rejected_reapply,unemployed,good,mobile,19000,5,no,,43
APP-00346,USR-00398,2023-06-05,rejected_reapply,self-employed,good,mobile,40000,2,no,,17
APP-00347,USR-00192,2023-06-21,new_user,self-employed,fair,tablet,2000,2,no,,10
APP-00348,USR-00227,2023-02-10,second_loan,employed,fair,mobile,19000,2,no,,9
APP-00349,USR-00232,2023-03-04,new_user,employed,good,mobile,1000,1,no,,4
APP-00350,USR-00028,2023-01-23,abandoned_restart,employed,excellent,desktop,27000,1,no,,6
APP-00351,USR-00409,2023-12-26,abandoned_restart,employed,fair,mobile,45000,7,yes,no,10
APP-00352,USR-00112,2023-03-16,rejected_reapply,employed,good,desktop,49000,5,no,,40
APP-00353,USR-00052,2023-04-28,rejected_reapply,unemployed,good,mobile,35000,2,no,,13
APP-00354,USR-01924,2024-01-15,new_user,employed,good,mobile,41000,5,no,,12
APP-00355,USR-00601,2023-10-17,rejected_reapply,employed,excellent,desktop,5000,7,yes,yes,23
APP-00356,USR-01503,2024-03-15,new_user,employed,good,tablet,38000,5,no,,41
APP-00357,USR-00536,2023-01-07,abandoned_restart,unemployed,poor,mobile,4000,4,no,,39
APP-00358,USR-01163,2023-07-15,abandoned_restart,employed,excellent,mobile,17000,5,no,,39
APP-00359,USR-01291,2024-02-25,abandoned_restart,self-employed,good,mobile,21000,2,no,,9
APP-00360,USR-00938,2023-07-12,new_user,unemployed,excellent,tablet,48000,7,yes,yes,11
APP-00361,USR-01357,2023-05-28,rejected_reapply,employed,good,tablet,31000,3,no,,7
APP-00362,USR-01413,2023-07-21,new_user,self-employed,excellent,mobile,48000,5,no,,52
APP-00363,USR-01642,2024-03-19,new_user,employed,poor,mobile,22000,5,no,,52
APP-00364,USR-01085,2024-02-23,abandoned_restart,employed,fair,mobile,11000,4,no,,6
APP-00365,USR-01290,2024-03-02,new_user,self-employed,excellent,mobile,34000,0,no,,2
APP-00366,USR-01798,2024-04-23,rejected_reapply,self-employed,fair,mobile,49000,5,no,,42
APP-00367,USR-00181,2024-04-19,new_user,employed,poor,mobile,15000,4,no,,7
APP-00368,USR-00370,2023-05-06,new_user,employed,good,desktop,50000,7,yes,no,30
APP-00369,USR-00453,2024-01-30,rejected_reapply,employed,excellent,tablet,10000,5,no,,9
APP-00370,USR-00213,2023-11-21,new_user,employed,fair,tablet,38000,5,no,,7
APP-00371,USR-01845,2024-01-27,new_user,employed,excellent,mobile,32000,1,no,,3
APP-00372,USR-00730,2024-03-15,abandoned_restart,employed,good,mobile,48000,7,yes,yes,10
APP-00373,USR-01639,2023-07-23,new_user,employed,good,desktop,31000,2,no,,14
APP-00374,USR-00231,2024-04-30,abandoned_restart,self-employed,excellent,mobile,37000,5,no,,6
APP-00375,USR-01869,2023-01-31,new_user,employed,good,desktop,44000,5,no,,31
APP-00376,USR-00745,2024-01-23,rejected_reapply,employed,fair,mobile,28000,5,no,,4
APP-00377,USR-01478,2024-03-09,rejected_reapply,employed,fair,mobile,31000,3,no,,22
APP-00378,USR-00928,2024-01-11,abandoned_restart,unemployed,good,mobile,6000,2,no,,5
APP-00379,USR-00219,2023-12-10,new_user,employed,good,mobile,14000,2,no,,5
APP-00380,USR-00440,2024-03-18,rejected_reapply,employed,excellent,desktop,23000,1,no,,5
APP-00381,USR-01594,2023-03-16,abandoned_restart,employed,good,mobile,16000,4,no,,6
APP-00382,USR-00875,2023-06-04,abandoned_restart,self-employed,good,mobile,25000,1,no,,4
APP-00383,USR-00788,2024-03-05,new_user,employed,good,mobile,39000,5,no,,33
APP-00384,USR-00144,2023-12-29,rejected_reapply,self-employed,fair,desktop,2000,2,no,,20
APP-00385,USR-00496,2024-03-23,abandoned_restart,student,poor,mobile,38000,5,no,,3
APP-00386,USR-00578,2023-08-22,new_user,self-employed,excellent,mobile,41000,2,no,,5
APP-00387,USR-00155,2023-09-19,new_user,self-employed,poor,mobile,39000,2,no,,27
APP-00388,USR-00302,2023-05-05,rejected_reapply,employed,fair,mobile,34000,5,no,,27
APP-00389,USR-01487,2023-09-02,new_user,employed,good,mobile,40000,1,no,,1
APP-00390,USR-01576,2024-06-25,second_loan,student,good,desktop,43000,5,no,,32
APP-00391,USR-01191,2024-04-29,abandoned_restart,employed,excellent,mobile,25000,0,no,,1
APP-00392,USR-00566,2023-05-02,abandoned_restart,employed,fair,mobile,36000,2,no,,21
APP-00393,USR-01623,2023-05-05,new_user,self-employed,poor,desktop,16000,4,no,,50
APP-00394,USR-01353,2023-06-19,new_user,employed,fair,mobile,18000,2,no,,5
APP-00395,USR-00036,2023-05-04,rejected_reapply,employed,good,mobile,13000,7,yes,yes,13
APP-00396,USR-00615,2023-02-04,new_user,employed,fair,mobile,37000,5,no,,46
APP-00397,USR-00868,2023-03-28,abandoned_restart,employed,good,mobile,27000,4,no,,3
APP-00398,USR-00728,2023-07-20,new_user,self-employed,excellent,desktop,34000,1,no,,2
APP-00399,USR-00033,2024-01-04,new_user,employed,excellent,desktop,11000,5,no,,4
APP-00400,USR-00380,2023-03-18,new_user,employed,fair,desktop,1000,2,no,,19
APP-00401,USR-00359,2023-02-28,new_user,employed,good,desktop,13000,7,yes,no,25
APP-00402,USR-01412,2024-03-06,second_loan,self-employed,good,mobile,30000,1,no,,5
APP-00403,USR-00273,2024-05-14,new_user,self-employed,excellent,mobile,5000,1,no,,4
APP-00404,USR-01629,2023-04-19,new_user,employed,excellent,mobile,18000,2,no,,13
APP-00405,USR-00103,2023-10-05,new_user,self-employed,fair,mobile,14000,2,no,,16
APP-00406,USR-01083,2023-03-09,new_user,employed,good,tablet,13000,5,no,,5
APP-00407,USR-00260,2023-03-10,new_user,unemployed,fair,desktop,32000,7,yes,no,19
APP-00408,USR-00097,2023-06-14,rejected_reapply,employed,poor,mobile,7000,4,no,,7
APP-00409,USR-00252,2024-05-03,new_user,self-employed,poor,mobile,8000,0,no,,2
APP-00410,USR-00992,2023-11-01,new_user,employed,good,mobile,50000,5,no,,4
APP-00411,USR-00151,2023-12-31,new_user,employed,good,mobile,7000,1,no,,9
APP-00412,USR-01076,2024-01-14,second_loan,employed,poor,mobile,49000,2,no,,21
APP-00413,USR-00930,2023-12-09,new_user,unemployed,good,mobile,16000,2,no,,17
APP-00414,USR-00037,2023-12-20,new_user,employed,fair,desktop,43000,7,yes,no,18
APP-00415,USR-00680,2024-02-20,abandoned_restart,unemployed,good,desktop,31000,5,no,,9
APP-00416,USR-01237,2023-04-19,new_user,employed,fair,mobile,27000,1,no,,3
APP-00417,USR-00541,2024-05-11,new_user,employed,fair,mobile,33000,2,no,,14
APP-00418,USR-00099,2023-12-07,new_user,employed,good,mobile,29000,5,no,,58
APP-00419,USR-00393,2024-01-18,abandoned_restart,self-employed,fair,desktop,8000,1,no,,6
APP-00420,USR-00664,2024-06-16,new_user,employed,good,desktop,33000,5,no,,47
APP-00421,USR-00477,2023-10-27,rejected_reapply,unemployed,fair,tablet,41000,4,no,,4
APP-00422,USR-00415,2023-05-19,abandoned_restart,unemployed,good,mobile,19000,1,no,,6
APP-00423,USR-00913,2023-12-25,new_user,unemployed,fair,desktop,21000,4,no,,50
APP-00424,USR-01271,2024-05-13,new_user,employed,good,mobile,41000,5,no,,41
APP-00425,USR-01855,2024-01-20,new_user,self-employed,good,mobile,21000,1,no,,3
APP-00426,USR-01616,2023-10-07,abandoned_restart,self-employed,poor,mobile,25000,1,no,,9
APP-00427,USR-01601,2024-04-27,new_user,employed,good,mobile,42000,5,no,,34
APP-00428,USR-00124,2023-04-21,new_user,self-employed,poor,desktop,23000,7,yes,yes,23
APP-00429,USR-00742,2023-05-19,new_user,employed,good,mobile,11000,1,no,,6
APP-00430,USR-01345,2024-03-10,second_loan,employed,fair,mobile,33000,5,no,,3
APP-00431,USR-01807,2024-05-23,new_user,employed,good,mobile,20000,1,no,,1
APP-00432,USR-00047,2023-09-30,rejected_reapply,employed,good,mobile,25000,5,no,,4
APP-00433,USR-00252,2023-04-09,new_user,employed,excellent,mobile,26000,5,no,,40
APP-00434,USR-01722,2023-04-14,new_user,employed,good,mobile,40000,5,no,,8
APP-00435,USR-00485,2023-08-02,new_user,self-employed,good,mobile,12000,2,no,,15
APP-00436,USR-01065,2023-06-14,new_user,employed,good,mobile,32000,0,no,,9
APP-00437,USR-00703,2024-06-03,new_user,employed,excellent,tablet,33000,7,yes,yes,19
APP-00438,USR-01089,2023-10-11,new_user,employed,good,mobile,10000,1,no,,9
APP-00439,USR-00046,2024-05-31,rejected_reapply,employed,fair,mobile,4000,7,yes,no,22
APP-00440,USR-00463,2023-06-13,rejected_reapply,self-employed,excellent,mobile,15000,5,no,,35
APP-00441,USR-00113,2023-03-05,abandoned_restart,employed,good,desktop,6000,1,no,,6
APP-00442,USR-01918,2023-04-01,new_user,self-employed,excellent,desktop,27000,1,no,,6
APP-00443,USR-00892,2023-04-27,new_user,employed,excellent,mobile,5000,5,no,,6
APP-00444,USR-00686,2023-09-24,new_user,self-employed,fair,mobile,5000,1,no,,10
APP-00445,USR-00031,2023-05-20,abandoned_restart,employed,good,desktop,18000,5,no,,3
APP-00446,USR-00461,2023-09-03,rejected_reapply,employed,fair,desktop,28000,1,no,,3
APP-00447,USR-01678,2024-01-30,new_user,self-employed,fair,desktop,35000,7,yes,no,10
APP-00448,USR-01544,2024-05-01,new_user,employed,fair,desktop,22000,5,no,,3
APP-00449,USR-01466,2024-04-20,new_user,self-employed,good,desktop,34000,7,yes,yes,22
APP-00450,USR-01713,2024-05-31,new_user,self-employed,fair,mobile,4000,0,no,,6
APP-00451,USR-00323,2023-07-03,new_user,employed,poor,mobile,18000,4,no,,55
APP-00452,USR-00444,2023-01-20,abandoned_restart,employed,good,desktop,41000,2,no,,13
APP-00453,USR-01877,2024-06-07,abandoned_restart,employed,fair,desktop,26000,4,no,,38
APP-00454,USR-00068,2024-06-12,new_user,unemployed,poor,mobile,42000,4,no,,20
APP-00455,USR-01127,2023-05-27,new_user,self-employed,fair,tablet,22000,1,no,,2
APP-00456,USR-01852,2023-10-31,second_loan,employed,fair,mobile,47000,1,no,,6
APP-00457,USR-00652,2023-08-16,new_user,employed,good,mobile,33000,5,no,,48
APP-00458,USR-01794,2023-04-12,new_user,employed,poor,desktop,43000,3,no,,15
APP-00459,USR-00392,2024-02-21,new_user,self-employed,excellent,mobile,14000,1,no,,5
APP-00460,USR-00822,2023-08-04,new_user,employed,good,mobile,31000,5,no,,47
APP-00461,USR-01452,2024-02-11,new_user,employed,fair,mobile,10000,5,no,,20
APP-00462,USR-00533,2024-02-03,rejected_reapply,unemployed,fair,mobile,24000,5,no,,3
APP-00463,USR-01018,2024-05-13,new_user,employed,good,mobile,21000,7,yes,yes,27
APP-00464,USR-00931,2024-04-09,new_user,employed,good,mobile,48000,2,no,,8
APP-00465,USR-01090,2023-03-23,abandoned_restart,student,poor,mobile,8000,4,no,,4
APP-00466,USR-01322,2023-12-31,new_user,self-employed,fair,tablet,32000,1,no,,4
APP-00467,USR-01184,2023-06-12,rejected_reapply,employed,excellent,tablet,31000,5,no,,38
APP-00468,USR-00238,2023-02-17,rejected_reapply,employed,fair,mobile,34000,5,no,,34
APP-00469,USR-00636,2024-05-25,new_user,employed,fair,desktop,23000,7,yes,yes,24
APP-00470,USR-00499,2023-11-25,abandoned_restart,employed,excellent,mobile,25000,1,no,,9
APP-00471,USR-00110,2023-04-26,new_user,unemployed,good,mobile,7000,0,no,,3
APP-00472,USR-00477,2023-12-03,second_loan,employed,fair,mobile,19000,5,no,,5
APP-00473,USR-01560,2023-05-27,new_user,self-employed,good,tablet,7000,1,no,,5
APP-00474,USR-01723,2023-11-19,second_loan,unemployed,poor,tablet,47000,4,no,,20
APP-00475,USR-00164,2024-03-18,abandoned_restart,employed,good,mobile,8000,5,no,,30
APP-00476,USR-01750,2023-01-13,new_user,employed,good,mobile,14000,5,no,,9
APP-00477,USR-00310,2024-05-08,new_user,employed,excellent,mobile,1000,7,yes,yes,18
APP-00478,USR-00253,2023-10-14,second_loan,unemployed,excellent,mobile,13000,5,no,,45
APP-00479,USR-00503,2023-04-24,rejected_reapply,self-employed,excellent,mobile,3000,1,no,,5
APP-00480,USR-00972,2024-04-24,new_user,employed,excellent,mobile,28000,1,no,,4
APP-00481,USR-01433,2023-01-22,abandoned_restart,self-employed,good,desktop,38000,0,no,,6
APP-00482,USR-01295,2023-12-15,new_user,employed,fair,mobile,15000,7,yes,no,30
APP-00483,USR-00053,2023-11-16,new_user,unemployed,good,tablet,36000,5,no,,28
APP-00484,USR-00487,2023-05-06,new_user,employed,good,desktop,3000,5,no,,5
APP-00485,USR-00274,2023-10-04,new_user,employed,excellent,mobile,4000,4,no,,10
APP-00486,USR-01675,2023-07-23,rejected_reapply,unemployed,fair,desktop,5000,7,yes,yes,21
APP-00487,USR-00525,2023-07-13,new_user,employed,excellent,desktop,50000,7,yes,yes,23
APP-00488,USR-00522,2023-10-13,rejected_reapply,employed,excellent,mobile,26000,7,yes,yes,24
APP-00489,USR-01197,2023-02-26,new_user,employed,excellent,mobile,25000,5,no,,39
APP-00490,USR-01695,2023-10-30,new_user,employed,excellent,tablet,10000,7,yes,yes,31
APP-00491,USR-01686,2023-06-12,new_user,employed,fair,mobile,8000,2,no,,25
APP-00492,USR-01035,2023-01-19,new_user,unemployed,poor,mobile,12000,1,no,,8
APP-00493,USR-00497,2024-01-05,new_user,employed,poor,mobile,3000,7,yes,no,20
APP-00494,USR-01351,2023-09-21,new_user,employed,fair,desktop,27000,2,no,,11
APP-00495,USR-00933,2023-04-23,new_user,self-employed,good,desktop,50000,4,no,,20
APP-00496,USR-01846,2024-05-02,new_user,employed,excellent,tablet,23000,7,yes,yes,22
APP-00497,USR-00436,2023-11-23,new_user,employed,excellent,mobile,40000,5,no,,3
APP-00498,USR-01513,2024-06-25,new_user,self-employed,good,mobile,33000,1,no,,2
APP-00499,USR-00694,2023-03-06,rejected_reapply,unemployed,poor,mobile,14000,5,no,,5
APP-00500,USR-00859,2023-10-19,rejected_reapply,self-employed,fair,desktop,23000,2,no,,15
APP-00501,USR-00346,2023-01-25,new_user,self-employed,poor,mobile,31000,4,no,,55
APP-00502,USR-00462,2023-01-01,new_user,employed,fair,mobile,13000,5,no,,48
APP-00503,USR-00147,2023-05-21,new_user,unemployed,good,mobile,12000,5,no,,36
APP-00504,USR-01833,2023-07-07,second_loan,employed,poor,mobile,35000,0,no,,2
APP-00505,USR-00820,2023-05-08,new_user,self-employed,fair,desktop,18000,2,no,,13
APP-00506,USR-00158,2023-07-20,new_user,employed,fair,desktop,21000,7,yes,no,11
APP-00507,USR-00679,2023-05-07,new_user,unemployed,good,tablet,45000,5,no,,32
APP-00508,USR-01593,2023-09-14,new_user,self-employed,good,mobile,47000,5,no,,9
APP-00509,USR-01178,2023-07-13,new_user,self-employed,good,tablet,42000,1,no,,5
APP-00510,USR-01205,2023-04-14,abandoned_restart,employed,good,desktop,1000,5,no,,7
APP-00511,USR-01396,2024-06-18,new_user,employed,excellent,mobile,38000,1,no,,3
APP-00512,USR-01440,2023-09-22,abandoned_restart,self-employed,fair,tablet,41000,1,no,,3
APP-00513,USR-00086,2024-01-19,new_user,self-employed,good,mobile,42000,2,no,,8
APP-00514,USR-00103,2023-09-17,new_user,employed,good,desktop,47000,5,no,,41
APP-00515,USR-00848,2024-02-18,rejected_reapply,student,good,desktop,9000,1,no,,1
APP-00516,USR-01648,2023-12-24,new_user,unemployed,excellent,desktop,23000,2,no,,6
APP-00517,USR-00101,2023-03-16,rejected_reapply,employed,fair,mobile,14000,5,no,,39
APP-00518,USR-00316,2023-12-21,new_user,self-employed,good,mobile,11000,7,yes,yes,23
APP-00519,USR-01159,2023-07-07,new_user,employed,poor,mobile,7000,5,no,,42
APP-00520,USR-01392,2023-10-17,second_loan,employed,good,mobile,31000,5,no,,7
APP-00521,USR-00621,2023-02-14,new_user,employed,fair,desktop,24000,4,no,,3
APP-00522,USR-01379,2023-03-24,rejected_reapply,employed,fair,desktop,26000,7,yes,yes,20
APP-00523,USR-00262,2023-05-03,new_user,self-employed,good,tablet,30000,2,no,,23
APP-00524,USR-00558,2023-12-24,rejected_reapply,employed,good,mobile,34000,5,no,,24
APP-00525,USR-01875,2024-06-11,new_user,self-employed,poor,desktop,46000,1,no,,1
APP-00526,USR-01748,2023-03-07,new_user,self-employed,good,tablet,38000,1,no,,2
APP-00527,USR-00696,2024-01-10,abandoned_restart,self-employed,good,desktop,5000,7,yes,yes,18
APP-00528,USR-00180,2023-06-11,rejected_reapply,employed,fair,mobile,5000,4,no,,50
APP-00529,USR-01115,2024-01-15,rejected_reapply,unemployed,good,mobile,19000,5,no,,31
APP-00530,USR-00652,2023-12-24,rejected_reapply,employed,good,mobile,38000,1,no,,4
APP-00531,USR-00765,2023-07-07,rejected_reapply,employed,good,desktop,28000,5,no,,39
APP-00532,USR-00780,2023-11-18,new_user,employed,fair,desktop,26000,5,no,,28
APP-00533,USR-00481,2024-03-25,new_user,employed,fair,tablet,42000,5,no,,12
APP-00534,USR-00609,2024-04-18,new_user,unemployed,good,mobile,23000,5,no,,26
APP-00535,USR-00153,2023-01-13,new_user,employed,excellent,mobile,46000,2,no,,23
APP-00536,USR-00882,2023-07-03,new_user,self-employed,good,desktop,49000,7,yes,no,24
APP-00537,USR-01310,2023-04-21,new_user,employed,poor,desktop,30000,4,no,,46
APP-00538,USR-00208,2024-05-22,new_user,employed,good,tablet,3000,5,no,,9
APP-00539,USR-01561,2023-10-17,abandoned_restart,student,excellent,desktop,28000,7,yes,yes,12
APP-00540,USR-00120,2023-10-22,new_user,self-employed,poor,mobile,33000,4,no,,40
APP-00541,USR-00253,2024-03-26,new_user,employed,excellent,desktop,42000,5,no,,43
APP-00542,USR-01591,2023-08-03,new_user,employed,excellent,desktop,3000,5,no,,24
APP-00543,USR-01841,2023-01-27,abandoned_restart,employed,poor,mobile,5000,5,no,,46
APP-00544,USR-00428,2023-08-19,abandoned_restart,employed,excellent,mobile,19000,7,yes,yes,24
APP-00545,USR-00248,2023-11-17,abandoned_restart,self-employed,fair,mobile,42000,1,no,,10
APP-00546,USR-00659,2023-08-21,new_user,self-employed,excellent,mobile,48000,5,no,,7
APP-00547,USR-01776,2024-03-12,new_user,employed,good,desktop,1000,7,yes,yes,24
APP-00548,USR-00348,2024-06-16,new_user,unemployed,good,mobile,38000,3,no,,14
APP-00549,USR-01810,2024-02-07,new_user,employed,good,mobile,9000,5,no,,39
